989435454754,984566573766,20200322 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2176,111,CDR,20
984582327434,984482342333,20200322 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2288,115,CDR,21
984482342333,984582327434,20200322 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2404,115,CDR,22
984343483434,984566573766,20200322 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2520,111,CDR,23
980343848454,984566573766,20200322 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2632,115,CDR,24
984566573766,989435454754,20200323 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2748,114,CDR,25
989435454754,984566573766,20200323 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2863,111,CDR,26
984582327434,984482342333,20200323 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,2975,115,CDR,27
984482342333,984582327434,20200323 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3091,115,CDR,28
984343483434,980343848454,20200323 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3207,111,CDR,29
980343848454,984343483434,20200323 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3319,115,CDR,30
984566573766,989435454754,20200324 10:10:10,15,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3435,114,CDR,31
989435454754,984566573766,20200324 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3550,111,CDR,32
984582327434,984482342333,20200324 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3662,115,CDR,33
984482342333,984582327434,20200324 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3778,115,CDR,34
984343483434,980343848454,20200324 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,3894,111,CDR,35
980343848454,984343483434,20200324 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4006,115,CDR,36
984566573766,989435454754,20200422 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4122,114,CDR,37
989435454754,984566573766,20200422 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4237,111,CDR,38
984582327434,984482342333,20200422 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4349,115,CDR,39
984482342333,984582327434,20200422 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4465,115,CDR,40
984343483434,984566573766,20200422 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4581,111,CDR,41
980343848454,984566573766,20200422 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4693,115,CDR,42
984566573766,989435454754,20200423 10:10:10,11,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4809,114,CDR,43
989435454754,984566573766,20200423 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,4924,111,CDR,44
984582327434,984482342333,20200423 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5036,115,CDR,45
984482342333,984582327434,20200423 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5152,115,CDR,46
984343483434,980343848454,20200423 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5268,111,CDR,47
980343848454,984343483434,20200423 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5380,115,CDR,48
984566573766,989435454754,20200424 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5496,114,CDR,49
989435454754,984566573766,20200424 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5611,111,CDR,50
984582327434,984482342333,20200424 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5723,115,CDR,51
984482342333,984582327434,20200424 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5839,115,CDR,52
984343483434,980343848454,20200424 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,5955,111,CDR,53
980343848454,984343483434,20200424 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6067,115,CDR,54
984566573766,989435454754,20200522 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6183,114,CDR,55
989435454754,984566573766,20200522 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6298,111,CDR,56
984582327434,984482342333,20200522 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6410,115,CDR,57
984482342333,984582327434,20200522 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6526,115,CDR,58
984343483434,984566573766,20200522 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6642,111,CDR,59
980343848454,984566573766,20200522 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6754,115,CDR,60
984566573766,989435454754,20200523 10:10:10,14,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6870,114,CDR,61
989435454754,984566573766,20200523 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,6985,111,CDR,62
984582327434,984482342333,20200523 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7097,115,CDR,63
984482342333,984582327434,20200523 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7213,115,CDR,64
984343483434,980343848454,20200523 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7329,111,CDR,65
980343848454,984343483434,20200523 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7441,115,CDR,66
984566573766,989435454754,20200524 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7557,114,CDR,67
989435454754,984566573766,20200524 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7672,111,CDR,68
984582327434,984482342333,20200524 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7784,115,CDR,69
984482342333,984582327434,20200524 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,7900,115,CDR,70
984343483434,980343848454,20200524 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8016,111,CDR,71
980343848454,984343483434,20200524 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8128,115,CDR,72
984566573766,989435454754,20200522 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8244,114,CDR,73
989435454754,984566573766,20200522 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8359,111,CDR,74
984582327434,984482342333,20200522 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8471,115,CDR,75
984482342333,984582327434,20200522 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8587,115,CDR,76
984343483434,984566573766,20200522 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8703,111,CDR,77
980343848454,984566573766,20200522 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8815,115,CDR,78
984566573766,989435454754,20200523 10:10:10,12,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,8931,114,CDR,79
989435454754,984566573766,20200523 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9046,111,CDR,80
984582327434,984482342333,20200523 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9158,115,CDR,81
984482342333,984582327434,20200523 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9274,115,CDR,82
984343483434,980343848454,20200523 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9390,111,CDR,83
980343848454,984343483434,20200523 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9502,115,CDR,84
984566573766,989435454754,20200524 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9618,114,CDR,85
989435454754,984566573766,20200524 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9733,111,CDR,86
984582327434,984482342333,20200524 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9845,115,CDR,87
984482342333,984582327434,20200524 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,9961,115,CDR,88
984343483434,980343848454,20200524 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10077,111,CDR,89
980343848454,984343483434,20200524 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10189,115,CDR,90
984566573766,989435454754,20200522 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10305,114,CDR,91
989435454754,984566573766,20200522 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10420,111,CDR,92
984582327434,984482342333,20200522 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10532,115,CDR,93
984482342333,984582327434,20200522 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10648,115,CDR,94
984343483434,984566573766,20200522 07:03:30,9,MOC,Outgoing,232000000,Y,9,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10764,111,CDR,95
980343848454,984566573766,20200522 01:18:04,10,MTC,Incoming,291300000,Y,10,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10876,115,CDR,96
984566573766,989435454754,20200523 10:10:10,10,MOC,Outgoing,1005000000,Y,1,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,10992,114,CDR,97
989435454754,984566573766,20200523 05:43:13,6,MTC,Incoming,394000000,Y,6,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,11107,111,CDR,98
984582327434,984482342333,20200523 15:58:24,7,MOC,Outgoing,905400000,Y,7,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,11219,115,CDR,99
984482342333,984582327434,20200523 23:20:58,8,MTC,Incoming,495040000,Y,8,Switch 1,Switch 2,Extra_1,Extra2,Extra3,Extra4,Extra5,2001,15,8,4006,Sample1.dat,11563,0,101,14,11335,115,CDR,100
